agri_year,month_start,calendar_year,month,district_id,district,price_type,commodity,price_rs_per_quintal,unit,data_origin,annual_level_basis,annual_level_rs_per_quintal,generator_version,generator_seed
2021-22,2021-09-01,2021,9,OD03,Balasore,Wholesale,Potato,2074.21,Rs/quintal,synthetic,projected,1914.91,synthetic-prices-v1,20260917
2021-22,2021-10-01,2021,10,OD03,Balasore,Wholesale,Potato,1888.33,Rs/quintal,synthetic,projected,1914.91,synthetic-prices-v1,20260917
2021-22,2021-11-01,2021,11,OD03,Balasore,Wholesale,Potato,1867.35,Rs/quintal,synthetic,projected,1914.91,synthetic-prices-v1,20260917
2021-22,2021-12-01,2021,12,OD03,Balasore,Wholesale,Potato,1780.71,Rs/quintal,synthetic,projected,1914.91,synthetic-prices-v1,20260917
2021-22,2022-01-01,2022,1,OD03,Balasore,Wholesale,Potato,1739.62,Rs/quintal,synthetic,projected,1914.91,synthetic-prices-v1,20260917
2021-22,2022-02-01,2022,2,OD03,Balasore,Wholesale,Potato,1742.05,Rs/quintal,synthetic,projected,1914.91,synthetic-prices-v1,20260917
2021-22,2022-03-01,2022,3,OD03,Balasore,Wholesale,Potato,1837.72,Rs/quintal,synthetic,projected,1914.91,synthetic-prices-v1,20260917
2021-22,2022-04-01,2022,4,OD03,Balasore,Wholesale,Potato,1934.03,Rs/quintal,synthetic,projected,1914.91,synthetic-prices-v1,20260917
2021-22,2022-05-01,2022,5,OD03,Balasore,Wholesale,Potato,1958.01,Rs/quintal,synthetic,projected,1914.91,synthetic-prices-v1,20260917
2021-22,2022-06-01,2022,6,OD03,Balasore,Wholesale,Potato,1964.39,Rs/quintal,synthetic,projected,1914.91,synthetic-prices-v1,20260917
2022-23,2022-07-01,2022,7,OD03,Balasore,Wholesale,Potato,2232.17,Rs/quintal,synthetic,projected,2068.16,synthetic-prices-v1,20260917
2022-23,2022-08-01,2022,8,OD03,Balasore,Wholesale,Potato,2195.93,Rs/quintal,synthetic,projected,2068.16,synthetic-prices-v1,20260917
2022-23,2022-09-01,2022,9,OD03,Balasore,Wholesale,Potato,2261.03,Rs/quintal,synthetic,projected,2068.16,synthetic-prices-v1,20260917
2022-23,2022-10-01,2022,10,OD03,Balasore,Wholesale,Potato,2214.91,Rs/quintal,synthetic,projected,2068.16,synthetic-prices-v1,20260917
2022-23,2022-11-01,2022,11,OD03,Balasore,Wholesale,Potato,2054.12,Rs/quintal,synthetic,projected,2068.16,synthetic-prices-v1,20260917
2022-23,2022-12-01,2022,12,OD03,Balasore,Wholesale,Potato,2018.63,Rs/quintal,synthetic,projected,2068.16,synthetic-prices-v1,20260917
2022-23,2023-01-01,2023,1,OD03,Balasore,Wholesale,Potato,1969.28,Rs/quintal,synthetic,projected,2068.16,synthetic-prices-v1,20260917
2022-23,2023-02-01,2023,2,OD03,Balasore,Wholesale,Potato,1988.62,Rs/quintal,synthetic,projected,2068.16,synthetic-prices-v1,20260917
2022-23,2023-03-01,2023,3,OD03,Balasore,Wholesale,Potato,1958.07,Rs/quintal,synthetic,projected,2068.16,synthetic-prices-v1,20260917
2022-23,2023-04-01,2023,4,OD03,Balasore,Wholesale,Potato,1933.4,Rs/quintal,synthetic,projected,2068.16,synthetic-prices-v1,20260917
2022-23,2023-05-01,2023,5,OD03,Balasore,Wholesale,Potato,1955.79,Rs/quintal,synthetic,projected,2068.16,synthetic-prices-v1,20260917
2022-23,2023-06-01,2023,6,OD03,Balasore,Wholesale,Potato,2035.97,Rs/quintal,synthetic,projected,2068.16,synthetic-prices-v1,20260917
2023-24,2023-07-01,2023,7,OD03,Balasore,Wholesale,Potato,2367.19,Rs/quintal,synthetic,projected,2233.67,synthetic-prices-v1,20260917
2023-24,2023-08-01,2023,8,OD03,Balasore,Wholesale,Potato,2458.65,Rs/quintal,synthetic,projected,2233.67,synthetic-prices-v1,20260917
2023-24,2023-09-01,2023,9,OD03,Balasore,Wholesale,Potato,2327.72,Rs/quintal,synthetic,projected,2233.67,synthetic-prices-v1,20260917
2023-24,2023-10-01,2023,10,OD03,Balasore,Wholesale,Potato,2190.09,Rs/quintal,synthetic,projected,2233.67,synthetic-prices-v1,20260917
2023-24,2023-11-01,2023,11,OD03,Balasore,Wholesale,Potato,2195.32,Rs/quintal,synthetic,projected,2233.67,synthetic-prices-v1,20260917
2023-24,2023-12-01,2023,12,OD03,Balasore,Wholesale,Potato,2040.8,Rs/quintal,synthetic,projected,2233.67,synthetic-prices-v1,20260917
2023-24,2024-01-01,2024,1,OD03,Balasore,Wholesale,Potato,2086.3,Rs/quintal,synthetic,projected,2233.67,synthetic-prices-v1,20260917
2023-24,2024-02-01,2024,2,OD03,Balasore,Wholesale,Potato,2123.06,Rs/quintal,synthetic,projected,2233.67,synthetic-prices-v1,20260917
2023-24,2024-03-01,2024,3,OD03,Balasore,Wholesale,Potato,2138.8,Rs/quintal,synthetic,projected,2233.67,synthetic-prices-v1,20260917
2023-24,2024-04-01,2024,4,OD03,Balasore,Wholesale,Potato,2232.14,Rs/quintal,synthetic,projected,2233.67,synthetic-prices-v1,20260917
2023-24,2024-05-01,2024,5,OD03,Balasore,Wholesale,Potato,2273.91,Rs/quintal,synthetic,projected,2233.67,synthetic-prices-v1,20260917
2023-24,2024-06-01,2024,6,OD03,Balasore,Wholesale,Potato,2370.08,Rs/quintal,synthetic,projected,2233.67,synthetic-prices-v1,20260917
2024-25,2024-07-01,2024,7,OD03,Balasore,Wholesale,Potato,2575.82,Rs/quintal,synthetic,projected,2412.43,synthetic-prices-v1,20260917
2024-25,2024-08-01,2024,8,OD03,Balasore,Wholesale,Potato,2581.38,Rs/quintal,synthetic,projected,2412.43,synthetic-prices-v1,20260917
2024-25,2024-09-01,2024,9,OD03,Balasore,Wholesale,Potato,2555.07,Rs/quintal,synthetic,projected,2412.43,synthetic-prices-v1,20260917
2024-25,2024-10-01,2024,10,OD03,Balasore,Wholesale,Potato,2511.48,Rs/quintal,synthetic,projected,2412.43,synthetic-prices-v1,20260917
2024-25,2024-11-01,2024,11,OD03,Balasore,Wholesale,Potato,2360.63,Rs/quintal,synthetic,projected,2412.43,synthetic-prices-v1,20260917
2024-25,2024-12-01,2024,12,OD03,Balasore,Wholesale,Potato,2293.32,Rs/quintal,synthetic,projected,2412.43,synthetic-prices-v1,20260917
2024-25,2025-01-01,2025,1,OD03,Balasore,Wholesale,Potato,2302.82,Rs/quintal,synthetic,projected,2412.43,synthetic-prices-v1,20260917
2024-25,2025-02-01,2025,2,OD03,Balasore,Wholesale,Potato,2363.21,Rs/quintal,synthetic,projected,2412.43,synthetic-prices-v1,20260917
2024-25,2025-03-01,2025,3,OD03,Balasore,Wholesale,Potato,2248.56,Rs/quintal,synthetic,projected,2412.43,synthetic-prices-v1,20260917
2024-25,2025-04-01,2025,4,OD03,Balasore,Wholesale,Potato,2304.67,Rs/quintal,synthetic,projected,2412.43,synthetic-prices-v1,20260917
2024-25,2025-05-01,2025,5,OD03,Balasore,Wholesale,Potato,2390.97,Rs/quintal,synthetic,projected,2412.43,synthetic-prices-v1,20260917
2024-25,2025-06-01,2025,6,OD03,Balasore,Wholesale,Potato,2461.22,Rs/quintal,synthetic,projected,2412.43,synthetic-prices-v1,20260917
2013-14,2013-07-01,2013,7,OD04,Bargarh,Wholesale,Potato,1092.4,Rs/quintal,synthetic,published,1058.0,synthetic-prices-v1,20260917
2013-14,2013-08-01,2013,8,OD04,Bargarh,Wholesale,Potato,1136.78,Rs/quintal,synthetic,published,1058.0,synthetic-prices-v1,20260917
2013-14,2013-09-01,2013,9,OD04,Bargarh,Wholesale,Potato,1117.89,Rs/quintal,synthetic,published,1058.0,synthetic-prices-v1,20260917
2013-14,2013-10-01,2013,10,OD04,Bargarh,Wholesale,Potato,1088.63,Rs/quintal,synthetic,published,1058.0,synthetic-prices-v1,20260917
2013-14,2013-11-01,2013,11,OD04,Bargarh,Wholesale,Potato,1056.24,Rs/quintal,synthetic,published,1058.0,synthetic-prices-v1,20260917
2013-14,2013-12-01,2013,12,OD04,Bargarh,Wholesale,Potato,1012.12,Rs/quintal,synthetic,published,1058.0,synthetic-prices-v1,20260917
2013-14,2014-01-01,2014,1,OD04,Bargarh,Wholesale,Potato,1010.11,Rs/quintal,synthetic,published,1058.0,synthetic-prices-v1,20260917
2013-14,2014-02-01,2014,2,OD04,Bargarh,Wholesale,Potato,988.49,Rs/quintal,synthetic,published,1058.0,synthetic-prices-v1,20260917
2013-14,2014-03-01,2014,3,OD04,Bargarh,Wholesale,Potato,981.67,Rs/quintal,synthetic,published,1058.0,synthetic-prices-v1,20260917
2013-14,2014-04-01,2014,4,OD04,Bargarh,Wholesale,Potato,1021.82,Rs/quintal,synthetic,published,1058.0,synthetic-prices-v1,20260917
2013-14,2014-05-01,2014,5,OD04,Bargarh,Wholesale,Potato,1062.96,Rs/quintal,synthetic,published,1058.0,synthetic-prices-v1,20260917
2013-14,2014-06-01,2014,6,OD04,Bargarh,Wholesale,Potato,1126.9,Rs/quintal,synthetic,published,1058.0,synthetic-prices-v1,20260917
2014-15,2014-07-01,2014,7,OD04,Bargarh,Wholesale,Potato,1093.53,Rs/quintal,synthetic,published,1029.0,synthetic-prices-v1,20260917
2014-15,2014-08-01,2014,8,OD04,Bargarh,Wholesale,Potato,1091.8,Rs/quintal,synthetic,published,1029.0,synthetic-prices-v1,20260917
2014-15,2014-09-01,2014,9,OD04,Bargarh,Wholesale,Potato,1094.57,Rs/quintal,synthetic,published,1029.0,synthetic-prices-v1,20260917
2014-15,2014-10-01,2014,10,OD04,Bargarh,Wholesale,Potato,1098.84,Rs/quintal,synthetic,published,1029.0,synthetic-prices-v1,20260917
2014-15,2014-11-01,2014,11,OD04,Bargarh,Wholesale,Potato,1072.96,Rs/quintal,synthetic,published,1029.0,synthetic-prices-v1,20260917
2014-15,2014-12-01,2014,12,OD04,Bargarh,Wholesale,Potato,1006.95,Rs/quintal,synthetic,published,1029.0,synthetic-prices-v1,20260917
2014-15,2015-01-01,2015,1,OD04,Bargarh,Wholesale,Potato,961.66,Rs/quintal,synthetic,published,1029.0,synthetic-prices-v1,20260917
2014-15,2015-02-01,2015,2,OD04,Bargarh,Wholesale,Potato,939.71,Rs/quintal,synthetic,published,1029.0,synthetic-prices-v1,20260917
2014-15,2015-03-01,2015,3,OD04,Bargarh,Wholesale,Potato,931.16,Rs/quintal,synthetic,published,1029.0,synthetic-prices-v1,20260917
2014-15,2015-04-01,2015,4,OD04,Bargarh,Wholesale,Potato,1004.73,Rs/quintal,synthetic,published,1029.0,synthetic-prices-v1,20260917
2014-15,2015-05-01,2015,5,OD04,Bargarh,Wholesale,Potato,1007.29,Rs/quintal,synthetic,published,1029.0,synthetic-prices-v1,20260917
2014-15,2015-06-01,2015,6,OD04,Bargarh,Wholesale,Potato,1044.79,Rs/quintal,synthetic,published,1029.0,synthetic-prices-v1,20260917
2015-16,2015-07-01,2015,7,OD04,Bargarh,Wholesale,Potato,1137.97,Rs/quintal,synthetic,published,1106.0,synthetic-prices-v1,20260917
2015-16,2015-08-01,2015,8,OD04,Bargarh,Wholesale,Potato,1135.96,Rs/quintal,synthetic,published,1106.0,synthetic-prices-v1,20260917
2015-16,2015-09-01,2015,9,OD04,Bargarh,Wholesale,Potato,1149.34,Rs/quintal,synthetic,published,1106.0,synthetic-prices-v1,20260917
2015-16,2015-10-01,2015,10,OD04,Bargarh,Wholesale,Potato,1186.72,Rs/quintal,synthetic,published,1106.0,synthetic-prices-v1,20260917
2015-16,2015-11-01,2015,11,OD04,Bargarh,Wholesale,Potato,1102.01,Rs/quintal,synthetic,published,1106.0,synthetic-prices-v1,20260917
2015-16,2015-12-01,2015,12,OD04,Bargarh,Wholesale,Potato,1031.09,Rs/quintal,synthetic,published,1106.0,synthetic-prices-v1,20260917
2015-16,2016-01-01,2016,1,OD04,Bargarh,Wholesale,Potato,1019.76,Rs/quintal,synthetic,published,1106.0,synthetic-prices-v1,20260917
2015-16,2016-02-01,2016,2,OD04,Bargarh,Wholesale,Potato,1024.41,Rs/quintal,synthetic,published,1106.0,synthetic-prices-v1,20260917
2015-16,2016-03-01,2016,3,OD04,Bargarh,Wholesale,Potato,1039.25,Rs/quintal,synthetic,published,1106.0,synthetic-prices-v1,20260917
2015-16,2016-04-01,2016,4,OD04,Bargarh,Wholesale,Potato,1094.53,Rs/quintal,synthetic,published,1106.0,synthetic-prices-v1,20260917
2015-16,2016-05-01,2016,5,OD04,Bargarh,Wholesale,Potato,1162.51,Rs/quintal,synthetic,published,1106.0,synthetic-prices-v1,20260917
2015-16,2016-06-01,2016,6,OD04,Bargarh,Wholesale,Potato,1188.44,Rs/quintal,synthetic,published,1106.0,synthetic-prices-v1,20260917
2016-17,2016-07-01,2016,7,OD04,Bargarh,Wholesale,Potato,998.44,Rs/quintal,synthetic,published,933.0,synthetic-prices-v1,20260917
2016-17,2016-08-01,2016,8,OD04,Bargarh,Wholesale,Potato,1009.25,Rs/quintal,synthetic,published,933.0,synthetic-prices-v1,20260917
2016-17,2016-09-01,2016,9,OD04,Bargarh,Wholesale,Potato,954.32,Rs/quintal,synthetic,published,933.0,synthetic-prices-v1,20260917
2016-17,2016-10-01,2016,10,OD04,Bargarh,Wholesale,Potato,972.82,Rs/quintal,synthetic,published,933.0,synthetic-prices-v1,20260917
2016-17,2016-11-01,2016,11,OD04,Bargarh,Wholesale,Potato,914.37,Rs/quintal,synthetic,published,933.0,synthetic-prices-v1,20260917
2016-17,2016-12-01,2016,12,OD04,Bargarh,Wholesale,Potato,872.35,Rs/quintal,synthetic,published,933.0,synthetic-prices-v1,20260917
2016-17,2017-01-01,2017,1,OD04,Bargarh,Wholesale,Potato,883.75,Rs/quintal,synthetic,published,933.0,synthetic-prices-v1,20260917
2016-17,2017-02-01,2017,2,OD04,Bargarh,Wholesale,Potato,867.49,Rs/quintal,synthetic,published,933.0,synthetic-prices-v1,20260917
2016-17,2017-03-01,2017,3,OD04,Bargarh,Wholesale,Potato,895.6,Rs/quintal,synthetic,published,933.0,synthetic-prices-v1,20260917
2016-17,2017-04-01,2017,4,OD04,Bargarh,Wholesale,Potato,901.52,Rs/quintal,synthetic,published,933.0,synthetic-prices-v1,20260917
2016-17,2017-05-01,2017,5,OD04,Bargarh,Wholesale,Potato,944.39,Rs/quintal,synthetic,published,933.0,synthetic-prices-v1,20260917
2016-17,2017-06-01,2017,6,OD04,Bargarh,Wholesale,Potato,981.7,Rs/quintal,synthetic,published,933.0,synthetic-prices-v1,20260917
2017-18,2017-07-01,2017,7,OD04,Bargarh,Wholesale,Potato,1037.23,Rs/quintal,synthetic,published,983.0,synthetic-prices-v1,20260917
2017-18,2017-08-01,2017,8,OD04,Bargarh,Wholesale,Potato,1116.6,Rs/quintal,synthetic,published,983.0,synthetic-prices-v1,20260917
2017-18,2017-09-01,2017,9,OD04,Bargarh,Wholesale,Potato,1089.67,Rs/quintal,synthetic,published,983.0,synthetic-prices-v1,20260917
2017-18,2017-10-01,2017,10,OD04,Bargarh,Wholesale,Potato,1034.71,Rs/quintal,synthetic,published,983.0,synthetic-prices-v1,20260917
2017-18,2017-11-01,2017,11,OD04,Bargarh,Wholesale,Potato,982.87,Rs/quintal,synthetic,published,983.0,synthetic-prices-v1,20260917
2017-18,2017-12-01,2017,12,OD04,Bargarh,Wholesale,Potato,933.85,Rs/quintal,synthetic,published,983.0,synthetic-prices-v1,20260917
2017-18,2018-01-01,2018,1,OD04,Bargarh,Wholesale,Potato,906.99,Rs/quintal,synthetic,published,983.0,synthetic-prices-v1,20260917
2017-18,2018-02-01,2018,2,OD04,Bargarh,Wholesale,Potato,870.3,Rs/quintal,synthetic,published,983.0,synthetic-prices-v1,20260917
2017-18,2018-03-01,2018,3,OD04,Bargarh,Wholesale,Potato,900.06,Rs/quintal,synthetic,published,983.0,synthetic-prices-v1,20260917
2017-18,2018-04-01,2018,4,OD04,Bargarh,Wholesale,Potato,932.98,Rs/quintal,synthetic,published,983.0,synthetic-prices-v1,20260917
2017-18,2018-05-01,2018,5,OD04,Bargarh,Wholesale,Potato,973.83,Rs/quintal,synthetic,published,983.0,synthetic-prices-v1,20260917
2017-18,2018-06-01,2018,6,OD04,Bargarh,Wholesale,Potato,1016.89,Rs/quintal,synthetic,published,983.0,synthetic-prices-v1,20260917
2018-19,2018-07-01,2018,7,OD04,Bargarh,Wholesale,Potato,1583.91,Rs/quintal,synthetic,published,1436.0,synthetic-prices-v1,20260917
2018-19,2018-08-01,2018,8,OD04,Bargarh,Wholesale,Potato,1519.46,Rs/quintal,synthetic,published,1436.0,synthetic-prices-v1,20260917
2018-19,2018-09-01,2018,9,OD04,Bargarh,Wholesale,Potato,1518.47,Rs/quintal,synthetic,published,1436.0,synthetic-prices-v1,20260917
2018-19,2018-10-01,2018,10,OD04,Bargarh,Wholesale,Potato,1494.72,Rs/quintal,synthetic,published,1436.0,synthetic-prices-v1,20260917
2018-19,2018-11-01,2018,11,OD04,Bargarh,Wholesale,Potato,1415.74,Rs/quintal,synthetic,published,1436.0,synthetic-prices-v1,20260917
2018-19,2018-12-01,2018,12,OD04,Bargarh,Wholesale,Potato,1359.74,Rs/quintal,synthetic,published,1436.0,synthetic-prices-v1,20260917
2018-19,2019-01-01,2019,1,OD04,Bargarh,Wholesale,Potato,1334.27,Rs/quintal,synthetic,published,1436.0,synthetic-prices-v1,20260917
2018-19,2019-02-01,2019,2,OD04,Bargarh,Wholesale,Potato,1382.62,Rs/quintal,synthetic,published,1436.0,synthetic-prices-v1,20260917
2018-19,2019-03-01,2019,3,OD04,Bargarh,Wholesale,Potato,1359.31,Rs/quintal,synthetic,published,1436.0,synthetic-prices-v1,20260917
2018-19,2019-04-01,2019,4,OD04,Bargarh,Wholesale,Potato,1378.94,Rs/quintal,synthetic,published,1436.0,synthetic-prices-v1,20260917
2018-19,2019-05-01,2019,5,OD04,Bargarh,Wholesale,Potato,1461.33,Rs/quintal,synthetic,published,1436.0,synthetic-prices-v1,20260917
2018-19,2019-06-01,2019,6,OD04,Bargarh,Wholesale,Potato,1423.48,Rs/quintal,synthetic,published,1436.0,synthetic-prices-v1,20260917
2019-20,2019-07-01,2019,7,OD04,Bargarh,Wholesale,Potato,1572.43,Rs/quintal,synthetic,projected,1550.92,synthetic-prices-v1,20260917
2019-20,2019-08-01,2019,8,OD04,Bargarh,Wholesale,Potato,1650.48,Rs/quintal,synthetic,projected,1550.92,synthetic-prices-v1,20260917
2019-20,2019-09-01,2019,9,OD04,Bargarh,Wholesale,Potato,1494.95,Rs/quintal,synthetic,projected,1550.92,synthetic-prices-v1,20260917
2019-20,2019-10-01,2019,10,OD04,Bargarh,Wholesale,Potato,1542.1,Rs/quintal,synthetic,projected,1550.92,synthetic-prices-v1,20260917
2019-20,2019-11-01,2019,11,OD04,Bargarh,Wholesale,Potato,1544.46,Rs/quintal,synthetic,projected,1550.92,synthetic-prices-v1,20260917
2019-20,2019-12-01,2019,12,OD04,Bargarh,Wholesale,Potato,1501.96,Rs/quintal,synthetic,projected,1550.92,synthetic-prices-v1,20260917
2019-20,2020-01-01,2020,1,OD04,Bargarh,Wholesale,Potato,1515.62,Rs/quintal,synthetic,projected,1550.92,synthetic-prices-v1,20260917
2019-20,2020-02-01,2020,2,OD04,Bargarh,Wholesale,Potato,1453.46,Rs/quintal,synthetic,projected,1550.92,synthetic-prices-v1,20260917
2019-20,2020-03-01,2020,3,OD04,Bargarh,Wholesale,Potato,1495.19,Rs/quintal,synthetic,projected,1550.92,synthetic-prices-v1,20260917
2019-20,2020-04-01,2020,4,OD04,Bargarh,Wholesale,Potato,1603.07,Rs/quintal,synthetic,projected,1550.92,synthetic-prices-v1,20260917
2019-20,2020-05-01,2020,5,OD04,Bargarh,Wholesale,Potato,1597.15,Rs/quintal,synthetic,projected,1550.92,synthetic-prices-v1,20260917
2019-20,2020-06-01,2020,6,OD04,Bargarh,Wholesale,Potato,1640.18,Rs/quintal,synthetic,projected,1550.92,synthetic-prices-v1,20260917
2020-21,2020-07-01,2020,7,OD04,Bargarh,Wholesale,Potato,1744.53,Rs/quintal,synthetic,projected,1675.04,synthetic-prices-v1,20260917
2020-21,2020-08-01,2020,8,OD04,Bargarh,Wholesale,Potato,1815.1,Rs/quintal,synthetic,projected,1675.04,synthetic-prices-v1,20260917
2020-21,2020-09-01,2020,9,OD04,Bargarh,Wholesale,Potato,1785.05,Rs/quintal,synthetic,projected,1675.04,synthetic-prices-v1,20260917
2020-21,2020-10-01,2020,10,OD04,Bargarh,Wholesale,Potato,1751.89,Rs/quintal,synthetic,projected,1675.04,synthetic-prices-v1,20260917
2020-21,2020-11-01,2020,11,OD04,Bargarh,Wholesale,Potato,1648.03,Rs/quintal,synthetic,projected,1675.04,synthetic-prices-v1,20260917
2020-21,2020-12-01,2020,12,OD04,Bargarh,Wholesale,Potato,1549.73,Rs/quintal,synthetic,projected,1675.04,synthetic-prices-v1,20260917
2020-21,2021-01-01,2021,1,OD04,Bargarh,Wholesale,Potato,1506.34,Rs/quintal,synthetic,projected,1675.04,synthetic-prices-v1,20260917
2020-21,2021-02-01,2021,2,OD04,Bargarh,Wholesale,Potato,1523.26,Rs/quintal,synthetic,projected,1675.04,synthetic-prices-v1,20260917
2020-21,2021-03-01,2021,3,OD04,Bargarh,Wholesale,Potato,1601.78,Rs/quintal,synthetic,projected,1675.04,synthetic-prices-v1,20260917
2020-21,2021-04-01,2021,4,OD04,Bargarh,Wholesale,Potato,1622.1,Rs/quintal,synthetic,projected,1675.04,synthetic-prices-v1,20260917
2020-21,2021-05-01,2021,5,OD04,Bargarh,Wholesale,Potato,1748.21,Rs/quintal,synthetic,projected,1675.04,synthetic-prices-v1,20260917
2020-21,2021-06-01,2021,6,OD04,Bargarh,Wholesale,Potato,1804.44,Rs/quintal,synthetic,projected,1675.04,synthetic-prices-v1,20260917
2021-22,2021-07-01,2021,7,OD04,Bargarh,Wholesale,Potato,1972.95,Rs/quintal,synthetic,projected,1809.09,synthetic-prices-v1,20260917
2021-22,2021-08-01,2021,8,OD04,Bargarh,Wholesale,Potato,1964.74,Rs/quintal,synthetic,projected,1809.09,synthetic-prices-v1,20260917
2021-22,2021-09-01,2021,9,OD04,Bargarh,Wholesale,Potato,1868.55,Rs/quintal,synthetic,projected,1809.09,synthetic-prices-v1,20260917
2021-22,2021-10-01,2021,10,OD04,Bargarh,Wholesale,Potato,1845.15,Rs/quintal,synthetic,projected,1809.09,synthetic-prices-v1,20260917
2021-22,2021-11-01,2021,11,OD04,Bargarh,Wholesale,Potato,1759.85,Rs/quintal,synthetic,projected,1809.09,synthetic-prices-v1,20260917
2021-22,2021-12-01,2021,12,OD04,Bargarh,Wholesale,Potato,1674.48,Rs/quintal,synthetic,projected,1809.09,synthetic-prices-v1,20260917
2021-22,2022-01-01,2022,1,OD04,Bargarh,Wholesale,Potato,1661.95,Rs/quintal,synthetic,projected,1809.09,synthetic-prices-v1,20260917
2021-22,2022-02-01,2022,2,OD04,Bargarh,Wholesale,Potato,1717.81,Rs/quintal,synthetic,projected,1809.09,synthetic-prices-v1,20260917
2021-22,2022-03-01,2022,3,OD04,Bargarh,Wholesale,Potato,1760.26,Rs/quintal,synthetic,projected,1809.09,synthetic-prices-v1,20260917
2021-22,2022-04-01,2022,4,OD04,Bargarh,Wholesale,Potato,1814.63,Rs/quintal,synthetic,projected,1809.09,synthetic-prices-v1,20260917
2021-22,2022-05-01,2022,5,OD04,Bargarh,Wholesale,Potato,1852.18,Rs/quintal,synthetic,projected,1809.09,synthetic-prices-v1,20260917
2021-22,2022-06-01,2022,6,OD04,Bargarh,Wholesale,Potato,1816.52,Rs/quintal,synthetic,projected,1809.09,synthetic-prices-v1,20260917
2022-23,2022-07-01,2022,7,OD04,Bargarh,Wholesale,Potato,1994.58,Rs/quintal,synthetic,projected,1953.87,synthetic-prices-v1,20260917
2022-23,2022-08-01,2022,8,OD04,Bargarh,Wholesale,Potato,2060.24,Rs/quintal,synthetic,projected,1953.87,synthetic-prices-v1,20260917
2022-23,2022-09-01,2022,9,OD04,Bargarh,Wholesale,Potato,1996.48,Rs/quintal,synthetic,projected,1953.87,synthetic-prices-v1,20260917
2022-23,2022-10-01,2022,10,OD04,Bargarh,Wholesale,Potato,1963.45,Rs/quintal,synthetic,projected,1953.87,synthetic-prices-v1,20260917
2022-23,2022-11-01,2022,11,OD04,Bargarh,Wholesale,Potato,1943.07,Rs/quintal,synthetic,projected,1953.87,synthetic-prices-v1,20260917
