price_type,commodity,district_id,agri_year,basis,annual_level,months
Wholesale,Sugarcane,OD05,2021-22,projected,543.05,12
Wholesale,Sugarcane,OD05,2022-23,projected,597.35,12
Wholesale,Sugarcane,OD05,2023-24,projected,657.09,12
Wholesale,Sugarcane,OD05,2024-25,projected,722.8,12
Wholesale,Sugarcane,OD06,2013-14,imputed,224.47,12
Wholesale,Sugarcane,OD06,2014-15,published,260.0,12
Wholesale,Sugarcane,OD06,2015-16,published,273.0,12
Wholesale,Sugarcane,OD06,2016-17,published,310.0,12
Wholesale,Sugarcane,OD06,2017-18,published,327.0,12
Wholesale,Sugarcane,OD06,2018-19,published,414.0,12
Wholesale,Sugarcane,OD06,2019-20,projected,455.4,12
Wholesale,Sugarcane,OD06,2020-21,projected,500.94,12
Wholesale,Sugarcane,OD06,2021-22,projected,551.03,12
Wholesale,Sugarcane,OD06,2022-23,projected,606.14,12
Wholesale,Sugarcane,OD06,2023-24,projected,666.75,12
Wholesale,Sugarcane,OD06,2024-25,projected,733.43,12
Wholesale,Sugarcane,OD07,2013-14,published,210.0,12
Wholesale,Sugarcane,OD07,2014-15,published,245.0,12
Wholesale,Sugarcane,OD07,2015-16,published,256.0,12
Wholesale,Sugarcane,OD07,2016-17,published,287.0,12
Wholesale,Sugarcane,OD07,2017-18,published,290.0,12
Wholesale,Sugarcane,OD07,2018-19,published,420.0,12
Wholesale,Sugarcane,OD07,2019-20,projected,462.0,12
Wholesale,Sugarcane,OD07,2020-21,projected,508.2,12
Wholesale,Sugarcane,OD07,2021-22,projected,559.02,12
Wholesale,Sugarcane,OD07,2022-23,projected,614.92,12
Wholesale,Sugarcane,OD07,2023-24,projected,676.41,12
Wholesale,Sugarcane,OD07,2024-25,projected,744.06,12
Wholesale,Sugarcane,OD08,2013-14,imputed,223.92,12
Wholesale,Sugarcane,OD08,2014-15,imputed,266.13,12
Wholesale,Sugarcane,OD08,2015-16,imputed,274.36,12
Wholesale,Sugarcane,OD08,2016-17,published,310.0,12
Wholesale,Sugarcane,OD08,2017-18,published,325.0,12
Wholesale,Sugarcane,OD08,2018-19,published,400.0,12
Wholesale,Sugarcane,OD08,2019-20,projected,440.0,12
Wholesale,Sugarcane,OD08,2020-21,projected,484.0,12
Wholesale,Sugarcane,OD08,2021-22,projected,532.4,12
Wholesale,Sugarcane,OD08,2022-23,projected,585.64,12
Wholesale,Sugarcane,OD08,2023-24,projected,644.2,12
Wholesale,Sugarcane,OD08,2024-25,projected,708.62,12
Wholesale,Sugarcane,OD09,2013-14,imputed,204.0,12
Wholesale,Sugarcane,OD09,2014-15,published,243.0,12
Wholesale,Sugarcane,OD09,2015-16,published,256.0,12
Wholesale,Sugarcane,OD09,2016-17,published,280.0,12
Wholesale,Sugarcane,OD09,2017-18,published,302.0,12
Wholesale,Sugarcane,OD09,2018-19,published,350.0,12
Wholesale,Sugarcane,OD09,2019-20,projected,385.0,12
Wholesale,Sugarcane,OD09,2020-21,projected,423.5,12
Wholesale,Sugarcane,OD09,2021-22,projected,465.85,12
Wholesale,Sugarcane,OD09,2022-23,projected,512.44,12
Wholesale,Sugarcane,OD09,2023-24,projected,563.68,12
Wholesale,Sugarcane,OD09,2024-25,projected,620.05,12
Wholesale,Sugarcane,OD10,2013-14,imputed,204.06,12
Wholesale,Sugarcane,OD10,2014-15,published,250.0,12
Wholesale,Sugarcane,OD10,2015-16,published,251.0,12
Wholesale,Sugarcane,OD10,2016-17,published,275.0,12
Wholesale,Sugarcane,OD10,2017-18,published,282.0,12
Wholesale,Sugarcane,OD10,2018-19,published,380.0,12
Wholesale,Sugarcane,OD10,2019-20,projected,418.0,12
Wholesale,Sugarcane,OD10,2020-21,projected,459.8,12
Wholesale,Sugarcane,OD10,2021-22,projected,505.78,12
Wholesale,Sugarcane,OD10,2022-23,projected,556.36,12
Wholesale,Sugarcane,OD10,2023-24,projected,611.99,12
Wholesale,Sugarcane,OD10,2024-25,projected,673.19,12
Wholesale,Sugarcane,OD11,2013-14,published,200.0,12
Wholesale,Sugarcane,OD11,2014-15,published,240.0,12
Wholesale,Sugarcane,OD11,2015-16,published,236.0,12
Wholesale,Sugarcane,OD11,2016-17,published,265.0,12
Wholesale,Sugarcane,OD11,2017-18,published,275.0,12
Wholesale,Sugarcane,OD11,2018-19,published,335.0,12
Wholesale,Sugarcane,OD11,2019-20,projected,368.5,12
Wholesale,Sugarcane,OD11,2020-21,projected,405.35,12
Wholesale,Sugarcane,OD11,2021-22,projected,445.89,12
Wholesale,Sugarcane,OD11,2022-23,projected,490.47,12
Wholesale,Sugarcane,OD11,2023-24,projected,539.52,12
Wholesale,Sugarcane,OD11,2024-25,projected,593.47,12
Wholesale,Sugarcane,OD12,2013-14,published,202.0,12
Wholesale,Sugarcane,OD12,2014-15,published,245.0,12
Wholesale,Sugarcane,OD12,2015-16,published,256.0,12
Wholesale,Sugarcane,OD12,2016-17,published,280.0,12
Wholesale,Sugarcane,OD12,2017-18,published,290.0,12
Wholesale,Sugarcane,OD12,2018-19,published,380.0,12
Wholesale,Sugarcane,OD12,2019-20,projected,418.0,12
Wholesale,Sugarcane,OD12,2020-21,projected,459.8,12
Wholesale,Sugarcane,OD12,2021-22,projected,505.78,12
Wholesale,Sugarcane,OD12,2022-23,projected,556.36,12
Wholesale,Sugarcane,OD12,2023-24,projected,611.99,12
Wholesale,Sugarcane,OD12,2024-25,projected,673.19,12
Wholesale,Sugarcane,OD13,2013-14,published,222.0,12
Wholesale,Sugarcane,OD13,2014-15,published,248.0,12
Wholesale,Sugarcane,OD13,2015-16,published,256.0,12
Wholesale,Sugarcane,OD13,2016-17,published,285.0,12
Wholesale,Sugarcane,OD13,2017-18,published,296.0,12
Wholesale,Sugarcane,OD13,2018-19,published,400.0,12
Wholesale,Sugarcane,OD13,2019-20,projected,440.0,12
Wholesale,Sugarcane,OD13,2020-21,projected,484.0,12
Wholesale,Sugarcane,OD13,2021-22,projected,532.4,12
Wholesale,Sugarcane,OD13,2022-23,projected,585.64,12
Wholesale,Sugarcane,OD13,2023-24,projected,644.2,12
Wholesale,Sugarcane,OD13,2024-25,projected,708.62,12
Wholesale,Sugarcane,OD14,2013-14,imputed,203.65,12
Wholesale,Sugarcane,OD14,2014-15,imputed,242.03,12
Wholesale,Sugarcane,OD14,2015-16,imputed,249.52,12
Wholesale,Sugarcane,OD14,2016-17,published,280.0,12
Wholesale,Sugarcane,OD14,2017-18,published,288.0,12
Wholesale,Sugarcane,OD14,2018-19,imputed,376.29,12
Wholesale,Sugarcane,OD14,2019-20,projected,316.96,12
Wholesale,Sugarcane,OD14,2020-21,projected,348.65,12
Wholesale,Sugarcane,OD14,2021-22,projected,383.52,12
Wholesale,Sugarcane,OD14,2022-23,projected,421.87,12
Wholesale,Sugarcane,OD14,2023-24,projected,464.06,12
Wholesale,Sugarcane,OD14,2024-25,projected,510.46,12
Wholesale,Sugarcane,OD15,2013-14,published,225.0,12
Wholesale,Sugarcane,OD15,2014-15,published,260.0,12
Wholesale,Sugarcane,OD15,2015-16,published,269.0,12
Wholesale,Sugarcane,OD15,2016-17,published,305.0,12
Wholesale,Sugarcane,OD15,2017-18,published,306.0,12
Wholesale,Sugarcane,OD15,2018-19,published,350.0,12
Wholesale,Sugarcane,OD15,2019-20,projected,385.0,12
Wholesale,Sugarcane,OD15,2020-21,projected,423.5,12
Wholesale,Sugarcane,OD15,2021-22,projected,465.85,12
Wholesale,Sugarcane,OD15,2022-23,projected,512.44,12
Wholesale,Sugarcane,OD15,2023-24,projected,563.68,12
Wholesale,Sugarcane,OD15,2024-25,projected,620.05,12
Wholesale,Sugarcane,OD17,2013-14,published,208.0,12
Wholesale,Sugarcane,OD17,2014-15,published,240.0,12
Wholesale,Sugarcane,OD17,2015-16,published,254.0,12
Wholesale,Sugarcane,OD17,2016-17,published,280.0,12
Wholesale,Sugarcane,OD17,2017-18,published,290.0,12
Wholesale,Sugarcane,OD17,2018-19,published,420.0,12
Wholesale,Sugarcane,OD17,2019-20,projected,462.0,12
Wholesale,Sugarcane,OD17,2020-21,projected,508.2,12
Wholesale,Sugarcane,OD17,2021-22,projected,559.02,12
Wholesale,Sugarcane,OD17,2022-23,projected,614.92,12
Wholesale,Sugarcane,OD17,2023-24,projected,676.41,12
Wholesale,Sugarcane,OD17,2024-25,projected,744.06,12
Wholesale,Sugarcane,OD18,2013-14,imputed,226.05,12
Wholesale,Sugarcane,OD18,2014-15,published,260.0,12
Wholesale,Sugarcane,OD18,2015-16,published,267.0,12
Wholesale,Sugarcane,OD18,2016-17,published,287.0,12
Wholesale,Sugarcane,OD18,2017-18,published,303.0,12
Wholesale,Sugarcane,OD18,2018-19,published,500.0,12
Wholesale,Sugarcane,OD18,2019-20,projected,550.0,12
Wholesale,Sugarcane,OD18,2020-21,projected,605.0,12
Wholesale,Sugarcane,OD18,2021-22,projected,665.5,12
Wholesale,Sugarcane,OD18,2022-23,projected,732.05,12
Wholesale,Sugarcane,OD18,2023-24,projected,805.26,12
Wholesale,Sugarcane,OD18,2024-25,projected,885.78,12
Wholesale,Sugarcane,OD19,2013-14,imputed,214.4,12
Wholesale,Sugarcane,OD19,2014-15,published,257.0,12
Wholesale,Sugarcane,OD19,2015-16,published,256.0,12
Wholesale,Sugarcane,OD19,2016-17,published,280.0,12
Wholesale,Sugarcane,OD19,2017-18,published,290.0,12
Wholesale,Sugarcane,OD19,2018-19,published,440.0,12
Wholesale,Sugarcane,OD19,2019-20,projected,484.0,12
Wholesale,Sugarcane,OD19,2020-21,projected,532.4,12
Wholesale,Sugarcane,OD19,2021-22,projected,585.64,12
Wholesale,Sugarcane,OD19,2022-23,projected,644.2,12
Wholesale,Sugarcane,OD19,2023-24,projected,708.62,12
Wholesale,Sugarcane,OD19,2024-25,projected,779.49,12
Wholesale,Sugarcane,OD20,2013-14,published,212.0,12
Wholesale,Sugarcane,OD20,2014-15,published,235.0,12
Wholesale,Sugarcane,OD20,2015-16,published,241.0,12
Wholesale,Sugarcane,OD20,2016-17,published,270.0,12
Wholesale,Sugarcane,OD20,2017-18,published,283.0,12
Wholesale,Sugarcane,OD20,2018-19,published,390.0,12
Wholesale,Sugarcane,OD20,2019-20,projected,429.0,12
Wholesale,Sugarcane,OD20,2020-21,projected,471.9,12
Wholesale,Sugarcane,OD20,2021-22,projected,519.09,12
Wholesale,Sugarcane,OD20,2022-23,projected,571.0,12
Wholesale,Sugarcane,OD20,2023-24,projected,628.1,12
Wholesale,Sugarcane,OD20,2024-25,projected,690.91,12
Wholesale,Sugarcane,OD21,2013-14,imputed,221.94,12
Wholesale,Sugarcane,OD21,2014-15,imputed,263.78,12
Wholesale,Sugarcane,OD21,2015-16,imputed,271.94,12
Wholesale,Sugarcane,OD21,2016-17,published,305.0,12
Wholesale,Sugarcane,OD21,2017-18,imputed,314.03,12
Wholesale,Sugarcane,OD21,2018-19,imputed,410.09,12
Wholesale,Sugarcane,OD21,2019-20,projected,335.5,12
Wholesale,Sugarcane,OD21,2020-21,projected,369.05,12
Wholesale,Sugarcane,OD21,2021-22,projected,405.96,12
Wholesale,Sugarcane,OD21,2022-23,projected,446.55,12
Wholesale,Sugarcane,OD21,2023-24,projected,491.21,12
Wholesale,Sugarcane,OD21,2024-25,projected,540.33,12
Wholesale,Sugarcane,OD23,2013-14,published,213.0,12
Wholesale,Sugarcane,OD23,2014-15,published,250.0,12
Wholesale,Sugarcane,OD23,2015-16,published,262.0,12
Wholesale,Sugarcane,OD23,2016-17,published,280.0,12
Wholesale,Sugarcane,OD23,2017-18,published,298.0,12
Wholesale,Sugarcane,OD23,2018-19,published,410.0,12
Wholesale,Sugarcane,OD23,2019-20,projected,451.0,12
Wholesale,Sugarcane,OD23,2020-21,projected,496.1,12
Wholesale,Sugarcane,OD23,2021-22,projected,545.71,12
Wholesale,Sugarcane,OD23,2022-23,projected,600.28,12
Wholesale,Sugarcane,OD23,2023-24,projected,660.31,12
Wholesale,Sugarcane,OD23,2024-25,projected,726.34,12
Wholesale,Sugarcane,OD24,2013-14,imputed,205.27,12
Wholesale,Sugarcane,OD24,2014-15,published,243.0,12
Wholesale,Sugarcane,OD24,2015-16,published,251.0,12
Wholesale,Sugarcane,OD24,2016-17,published,284.0,12
Wholesale,Sugarcane,OD24,2017-18,published,295.0,12
Wholesale,Sugarcane,OD24,2018-19,published,373.0,12
Wholesale,Sugarcane,OD24,2019-20,projected,410.3,12
Wholesale,Sugarcane,OD24,2020-21,projected,451.33,12
Wholesale,Sugarcane,OD24,2021-22,projected,496.46,12
Wholesale,Sugarcane,OD24,2022-23,projected,546.11,12
Wholesale,Sugarcane,OD24,2023-24,projected,600.72,12
Wholesale,Sugarcane,OD24,2024-25,projected,660.79,12
Wholesale,Sugarcane,OD25,2013-14,imputed,215.62,12
Wholesale,Sugarcane,OD25,2014-15,imputed,256.26,12
Wholesale,Sugarcane,OD25,2015-16,imputed,264.19,12
Wholesale,Sugarcane,OD25,2016-17,published,310.0,12
Wholesale,Sugarcane,OD25,2017-18,imputed,305.08,12
Wholesale,Sugarcane,OD25,2018-19,published,380.0,12
Wholesale,Sugarcane,OD25,2019-20,projected,418.0,12
Wholesale,Sugarcane,OD25,2020-21,projected,459.8,12
Wholesale,Sugarcane,OD25,2021-22,projected,505.78,12
Wholesale,Sugarcane,OD25,2022-23,projected,556.36,12
Wholesale,Sugarcane,OD25,2023-24,projected,611.99,12
Wholesale,Sugarcane,OD25,2024-25,projected,673.19,12
Wholesale,Sugarcane,OD26,2013-14,imputed,211.4,12
Wholesale,Sugarcane,OD26,2014-15,published,250.0,12
Wholesale,Sugarcane,OD26,2015-16,published,259.0,12
Wholesale,Sugarcane,OD26,2016-17,published,285.0,12
Wholesale,Sugarcane,OD26,2017-18,imputed,299.11,12
Wholesale,Sugarcane,OD26,2018-19,published,400.0,12
Wholesale,Sugarcane,OD26,2019-20,projected,440.0,12
Wholesale,Sugarcane,OD26,2020-21,projected,484.0,12
Wholesale,Sugarcane,OD26,2021-22,projected,532.4,12
Wholesale,Sugarcane,OD26,2022-23,projected,585.64,12
Wholesale,Sugarcane,OD26,2023-24,projected,644.2,12
Wholesale,Sugarcane,OD26,2024-25,projected,708.62,12
Wholesale,Sugarcane,OD27,2013-14,imputed,204.96,12
Wholesale,Sugarcane,OD27,2014-15,imputed,243.59,12
Wholesale,Sugarcane,OD27,2015-16,imputed,251.13,12
Wholesale,Sugarcane,OD27,2016-17,imputed,281.66,12
Wholesale,Sugarcane,OD27,2017-18,published,290.0,12
Wholesale,Sugarcane,OD27,2018-19,imputed,378.72,12
Wholesale,Sugarcane,OD27,2019-20,projected,319.0,12
Wholesale,Sugarcane,OD27,2020-21,projected,350.9,12
Wholesale,Sugarcane,OD27,2021-22,projected,385.99,12
Wholesale,Sugarcane,OD27,2022-23,projected,424.59,12
Wholesale,Sugarcane,OD27,2023-24,projected,467.05,12
Wholesale,Sugarcane,OD27,2024-25,projected,513.75,12
Wholesale,Sugarcane,OD28,2013-14,published,190.0,12
Wholesale,Sugarcane,OD28,2014-15,published,265.0,12
Wholesale,Sugarcane,OD28,2015-16,published,267.0,12
Wholesale,Sugarcane,OD28,2016-17,published,295.0,12
Wholesale,Sugarcane,OD28,2017-18,published,312.0,12
Wholesale,Sugarcane,OD28,2018-19,published,407.0,12
Wholesale,Sugarcane,OD28,2019-20,projected,447.7,12
Wholesale,Sugarcane,OD28,2020-21,projected,492.47,12
Wholesale,Sugarcane,OD28,2021-22,projected,541.72,12
Wholesale,Sugarcane,OD28,2022-23,projected,595.89,12
Wholesale,Sugarcane,OD28,2023-24,projected,655.48,12
Wholesale,Sugarcane,OD28,2024-25,projected,721.03,12
Wholesale,Sugarcane,OD29,2013-14,published,243.0,12
Wholesale,Sugarcane,OD29,2014-15,published,260.0,12
Wholesale,Sugarcane,OD29,2015-16,published,262.0,12
Wholesale,Sugarcane,OD29,2016-17,published,292.0,12
Wholesale,Sugarcane,OD29,2017-18,imputed,304.91,12
Wholesale,Sugarcane,OD29,2018-19,published,350.0,12
Wholesale,Sugarcane,OD29,2019-20,projected,385.0,12
Wholesale,Sugarcane,OD29,2020-21,projected,423.5,12
Wholesale,Sugarcane,OD29,2021-22,projected,465.85,12
Wholesale,Sugarcane,OD29,2022-23,projected,512.44,12
Wholesale,Sugarcane,OD29,2023-24,projected,563.68,12
Wholesale,Sugarcane,OD29,2024-25,projected,620.05,12
Wholesale,Sugarcane,OD30,2013-14,imputed,223.26,12
Wholesale,Sugarcane,OD30,2014-15,published,265.0,12
Wholesale,Sugarcane,OD30,2015-16,published,267.0,12
Wholesale,Sugarcane,OD30,2016-17,published,309.0,12
Wholesale,Sugarcane,OD30,2017-18,imputed,315.89,12
Wholesale,Sugarcane,OD30,2018-19,published,420.0,12
Wholesale,Sugarcane,OD30,2019-20,projected,462.0,12
Wholesale,Sugarcane,OD30,2020-21,projected,508.2,12
Wholesale,Sugarcane,OD30,2021-22,projected,559.02,12
Wholesale,Sugarcane,OD30,2022-23,projected,614.92,12
Wholesale,Sugarcane,OD30,2023-24,projected,676.41,12
Wholesale,Sugarcane,OD30,2024-25,projected,744.06,12
Wholesale,Sunflower,OD01,2013-14,imputed,4517.09,12
Wholesale,Sunflower,OD01,2014-15,published,4700.0,12
Wholesale,Sunflower,OD01,2015-16,published,4732.0,12
Wholesale,Sunflower,OD01,2017-18,imputed,7004.86,12
Wholesale,Sunflower,OD01,2018-19,imputed,4790.89,12
Wholesale,Sunflower,OD01,2019-20,projected,4802.05,12
Wholesale,Sunflower,OD01,2020-21,projected,4873.22,12
Wholesale,Sunflower,OD01,2021-22,projected,4945.44,12
Wholesale,Sunflower,OD01,2022-23,projected,5018.74,12
Wholesale,Sunflower,OD01,2023-24,projected,5093.12,12
Wholesale,Sunflower,OD01,2024-25,projected,5168.6,12
Wholesale,Sunflower,OD02,2013-14,published,3767.0,12
Wholesale,Sunflower,OD02,2014-15,published,3900.0,12
Wholesale,Sunflower,OD02,2015-16,published,3926.0,12
Wholesale,Sunflower,OD02,2017-18,imputed,5821.98,12
Wholesale,Sunflower,OD02,2018-19,imputed,3981.87,12
Wholesale,Sunflower,OD02,2019-20,projected,3991.14,12
Wholesale,Sunflower,OD02,2020-21,projected,4050.3,12
Wholesale,Sunflower,OD02,2021-22,projected,4110.32,12
Wholesale,Sunflower,OD02,2022-23,projected,4171.24,12
Wholesale,Sunflower,OD02,2023-24,projected,4233.06,12
Wholesale,Sunflower,OD02,2024-25,projected,4295.8,12
Wholesale,Sunflower,OD03,2013-14,published,4500.0,12
Wholesale,Sunflower,OD03,2014-15,published,4700.0,12
Wholesale,Sunflower,OD03,2015-16,published,4732.0,12
Wholesale,Sunflower,OD03,2017-18,imputed,6996.03,12
Wholesale,Sunflower,OD03,2018-19,imputed,4784.85,12
Wholesale,Sunflower,OD03,2019-20,projected,4795.99,12
Wholesale,Sunflower,OD03,2020-21,projected,4867.07,12
Wholesale,Sunflower,OD03,2021-22,projected,4939.2,12
Wholesale,Sunflower,OD03,2022-23,projected,5012.41,12
Wholesale,Sunflower,OD03,2023-24,projected,5086.69,12
Wholesale,Sunflower,OD03,2024-25,projected,5162.08,12
Wholesale,Sunflower,OD04,2013-14,published,4500.0,12
Wholesale,Sunflower,OD04,2014-15,published,4700.0,12
Wholesale,Sunflower,OD04,2015-16,published,4732.0,12
Wholesale,Sunflower,OD04,2017-18,imputed,6996.03,12
Wholesale,Sunflower,OD04,2018-19,imputed,4784.85,12
Wholesale,Sunflower,OD04,2019-20,projected,4795.99,12
Wholesale,Sunflower,OD04,2020-21,projected,4867.07,12
Wholesale,Sunflower,OD04,2021-22,projected,4939.2,12
Wholesale,Sunflower,OD04,2022-23,projected,5012.41,12
Wholesale,Sunflower,OD04,2023-24,projected,5086.69,12
Wholesale,Sunflower,OD04,2024-25,projected,5162.08,12
Wholesale,Sunflower,OD05,2013-14,published,4200.0,12
Wholesale,Sunflower,OD05,2014-15,published,4500.0,12
Wholesale,Sunflower,OD05,2015-16,published,4530.0,12
Wholesale,Sunflower,OD05,2017-18,imputed,6641.92,12
Wholesale,Sunflower,OD05,2018-19,imputed,4542.66,12
Wholesale,Sunflower,OD05,2019-20,projected,4553.24,12
Wholesale,Sunflower,OD05,2020-21,projected,4620.72,12
Wholesale,Sunflower,OD05,2021-22,projected,4689.2,12
Wholesale,Sunflower,OD05,2022-23,projected,4758.7,12
Wholesale,Sunflower,OD05,2023-24,projected,4829.23,12
Wholesale,Sunflower,OD05,2024-25,projected,4900.8,12
Wholesale,Sunflower,OD06,2013-14,published,4133.0,12
Wholesale,Sunflower,OD06,2014-15,published,4250.0,12
Wholesale,Sunflower,OD06,2015-16,published,4279.0,12
Wholesale,Sunflower,OD06,2017-18,imputed,6359.23,12
Wholesale,Sunflower,OD06,2018-19,imputed,4349.32,12
Wholesale,Sunflower,OD06,2019-20,projected,4359.45,12
Wholesale,Sunflower,OD06,2020-21,projected,4424.06,12
Wholesale,Sunflower,OD06,2021-22,projected,4489.63,12
Wholesale,Sunflower,OD06,2022-23,projected,4556.17,12
Wholesale,Sunflower,OD06,2023-24,projected,4623.69,12
Wholesale,Sunflower,OD06,2024-25,projected,4692.22,12
Wholesale,Sunflower,OD07,2013-14,published,4350.0,12
Wholesale,Sunflower,OD07,2014-15,published,4500.0,12
Wholesale,Sunflower,OD07,2015-16,published,4530.0,12
Wholesale,Sunflower,OD07,2017-18,imputed,6719.45,12
Wholesale,Sunflower,OD07,2018-19,imputed,4595.69,12
Wholesale,Sunflower,OD07,2019-20,projected,4606.39,12
Wholesale,Sunflower,OD07,2020-21,projected,4674.66,12
Wholesale,Sunflower,OD07,2021-22,projected,4743.94,12
Wholesale,Sunflower,OD07,2022-23,projected,4814.25,12
Wholesale,Sunflower,OD07,2023-24,projected,4885.6,12
Wholesale,Sunflower,OD07,2024-25,projected,4958.01,12
Wholesale,Sunflower,OD08,2013-14,published,4267.0,12
Wholesale,Sunflower,OD08,2014-15,published,4450.0,12
Wholesale,Sunflower,OD08,2015-16,published,4480.0,12
Wholesale,Sunflower,OD08,2017-18,imputed,6724.82,12
Wholesale,Sunflower,OD08,2018-19,published,4800.0,12
Wholesale,Sunflower,OD08,2019-20,projected,4871.14,12
Wholesale,Sunflower,OD08,2020-21,projected,4943.33,12
Wholesale,Sunflower,OD08,2021-22,projected,5016.6,12
Wholesale,Sunflower,OD08,2022-23,projected,5090.95,12
Wholesale,Sunflower,OD08,2023-24,projected,5166.4,12
Wholesale,Sunflower,OD08,2024-25,projected,5242.97,12
Wholesale,Sunflower,OD10,2013-14,published,4070.0,12
Wholesale,Sunflower,OD10,2014-15,published,4200.0,12
Wholesale,Sunflower,OD10,2015-16,published,4228.0,12
Wholesale,Sunflower,OD10,2017-18,published,8000.0,12
Wholesale,Sunflower,OD10,2018-19,imputed,4587.51,12
Wholesale,Sunflower,OD10,2019-20,projected,6806.9,12
Wholesale,Sunflower,OD10,2020-21,projected,6907.79,12
Wholesale,Sunflower,OD10,2021-22,projected,7010.17,12
Wholesale,Sunflower,OD10,2022-23,projected,7114.06,12
Wholesale,Sunflower,OD10,2023-24,projected,7219.5,12
Wholesale,Sunflower,OD10,2024-25,projected,7326.49,12
Wholesale,Sunflower,OD11,2013-14,published,4120.0,12
Wholesale,Sunflower,OD11,2014-15,published,4300.0,12
Wholesale,Sunflower,OD11,2015-16,published,4329.0,12
Wholesale,Sunflower,OD11,2017-18,imputed,6402.02,12
Wholesale,Sunflower,OD11,2018-19,imputed,4378.59,12
Wholesale,Sunflower,OD11,2019-20,projected,4388.78,12
Wholesale,Sunflower,OD11,2020-21,projected,4453.83,12
Wholesale,Sunflower,OD11,2021-22,projected,4519.84,12
Wholesale,Sunflower,OD11,2022-23,projected,4586.82,12
Wholesale,Sunflower,OD11,2023-24,projected,4654.8,12
Wholesale,Sunflower,OD11,2024-25,projected,4723.79,12
Wholesale,Sunflower,OD12,2013-14,published,4250.0,12
Wholesale,Sunflower,OD12,2014-15,published,4400.0,12
Wholesale,Sunflower,OD12,2015-16,published,4430.0,12
Wholesale,Sunflower,OD12,2017-18,imputed,6568.74,12
Wholesale,Sunflower,OD12,2018-19,imputed,4492.61,12
Wholesale,Sunflower,OD12,2019-20,projected,4503.07,12
Wholesale,Sunflower,OD12,2020-21,projected,4569.81,12
Wholesale,Sunflower,OD12,2021-22,projected,4637.54,12
Wholesale,Sunflower,OD12,2022-23,projected,4706.27,12
Wholesale,Sunflower,OD12,2023-24,projected,4776.02,12
Wholesale,Sunflower,OD12,2024-25,projected,4846.81,12
Wholesale,Sunflower,OD14,2013-14,published,4286.0,12
Wholesale,Sunflower,OD14,2014-15,published,4400.0,12
Wholesale,Sunflower,OD14,2015-16,published,4430.0,12
Wholesale,Sunflower,OD14,2017-18,imputed,6587.35,12
Wholesale,Sunflower,OD14,2018-19,imputed,4505.34,12
Wholesale,Sunflower,OD14,2019-20,projected,4515.83,12
Wholesale,Sunflower,OD14,2020-21,projected,4582.76,12
Wholesale,Sunflower,OD14,2021-22,projected,4650.68,12
Wholesale,Sunflower,OD14,2022-23,projected,4719.6,12
Wholesale,Sunflower,OD14,2023-24,projected,4789.55,12
Wholesale,Sunflower,OD14,2024-25,projected,4860.54,12
Wholesale,Sunflower,OD15,2013-14,published,3675.0,12
Wholesale,Sunflower,OD15,2014-15,published,3800.0,12
